pfam_id	age_class	rna_go	rna_rbpworld	rna_union	dna_binding	in_green51	in_universal415
PF14344	LBCA	False	False	False	False	False	False
PF14345	LBCA	False	False	False	False	False	False
PF14346	post-LBCA	False	False	False	False	False	False
PF14347	unclassifiable	False	False	False	False	False	False
PF14348	Proteobacteria	False	False	False	False	False	False
PF14349	FCB	False	False	False	False	False	False
PF14350	LBCA	False	False	False	False	False	False
PF14351	LBCA	False	False	False	False	False	False
PF14352	post-LBCA	False	False	False	False	False	False
PF14353	Inspect	False	False	False	False	False	False
PF14354	post-LBCA	False	False	False	False	False	False
PF14355	LBCA	False	False	False	False	False	False
PF14356	FCB	False	False	False	False	False	False
PF14357	Proteobacteria	False	False	False	False	False	False
PF14358	LUCA	False	False	False	False	False	False
PF14359	LBCA	False	False	False	False	False	False
PF14361	LBCA	False	False	False	False	False	False
PF14362	LBCA	False	False	False	False	False	False
PF14366	Proteobacteria	False	False	False	False	False	False
PF14367	LBCA	False	False	False	False	False	False
PF14371	LBCA	False	False	False	False	False	False
PF14372		False	False	False	True	False	False
PF14373	LBCA	False	False	False	False	False	False
PF14375	post-LBCA	False	False	False	False	False	False
PF14376	LBCA	False	False	False	False	False	False
PF14378	LUCA	False	False	False	False	False	False
PF14382	LACA	False	True	True	False	False	False
PF14384	LBCA	False	False	False	False	False	False
PF14385	post-LBCA	False	False	False	False	False	False
PF14386	post-LBCA	False	False	False	False	False	False
PF14387	Terrabacteria	False	False	False	False	False	False
PF14390	LBCA	False	False	False	False	False	False
PF14391	FCB	False	False	False	False	False	False
PF14393	LBCA	False	False	False	False	False	False
PF14394	Proteobacteria	False	False	False	False	False	False
PF14395	Terrabacteria	False	False	False	False	False	False
PF14397	LBCA	False	False	False	False	False	False
PF14398	Terrabacteria	False	False	False	False	False	False
PF14399	unclassifiable	False	False	False	False	False	False
PF14400	unclassifiable	False	False	False	False	False	False
PF14401	LBCA	False	False	False	False	False	False
PF14402	post-LBCA	False	False	False	False	False	False
PF14403	LBCA	False	False	False	False	False	False
PF14411	LBCA	False	False	False	False	False	False
PF14412	LBCA	False	False	False	False	False	False
PF14413	LBCA	False	False	False	False	False	False
PF14414	LBCA	False	False	False	False	False	False
PF14415	Proteobacteria	False	False	False	False	False	False
PF14417	LBCA	False	False	False	False	False	False
PF14419	unclassifiable	False	False	False	False	False	False
PF14428	post-LBCA	False	False	False	False	False	False
PF14430	post-LBCA	False	False	False	False	False	False
PF14431	post-LBCA	False	False	False	False	False	False
PF14433	post-LBCA	False	False	False	False	False	False
PF14435	LBCA	False	False	False	False	False	False
PF14436	LBCA	True	True	True	False	False	False
PF14437	unclassifiable	False	False	False	False	False	False
PF14438		False	True	True	False	False	False
PF14440	Terrabacteria	False	False	False	False	False	False
PF14444		False	True	True	False	False	False
PF14449	LBCA	False	False	False	False	False	False
PF14450	LBCA	False	False	False	False	False	False
PF14451	LBCA	False	False	False	False	False	False
PF14452	LBCA	False	False	False	False	False	False
PF14454	post-LBCA	False	False	False	False	False	False
PF14460	Terrabacteria	False	False	False	False	False	False
PF14461	LBCA	False	False	False	False	False	False
PF14464	LUCA	False	False	False	False	False	False
PF14467	Proteobacteria	False	False	False	False	False	False
PF14470	LBCA	False	False	False	False	False	False
PF14472	Terrabacteria	False	False	False	False	False	False
PF14478	unclassifiable	False	False	False	False	False	False
PF14480	Terrabacteria	False	False	False	False	False	False
PF14486	LBCA	False	False	False	False	False	False
PF14487	LBCA	False	False	False	False	False	False
PF14488	LBCA	False	False	False	False	False	False
PF14489	LBCA	False	False	False	False	False	False
PF14490	LBCA	False	False	False	False	False	False
PF14491	LBCA	False	False	False	False	False	False
PF14492	LBCA	False	False	False	False	False	False
PF14493	LBCA	False	False	False	False	False	False
PF14494	Terrabacteria	False	False	False	False	False	False
PF14495	Terrabacteria	False	False	False	False	False	False
PF14497	post-LBCA	False	False	False	False	False	False
PF14498	LBCA	False	False	False	False	False	False
PF14499	LBCA	False	False	False	False	False	False
PF14501	LBCA	False	False	False	False	False	False
PF14502	post-LBCA	False	False	False	False	False	False
PF14503	post-LBCA	False	False	False	False	False	False
PF14504	Terrabacteria	False	False	False	False	False	False
PF14505	LBCA	False	False	False	False	False	False
PF14508	LBCA	False	False	False	False	False	False
PF14509	LBCA	False	False	False	False	False	False
PF14511	LBCA	False	False	False	False	False	False
PF14512	LACA	False	False	False	False	False	False
PF14516	LBCA	False	False	False	False	False	False
PF14517	LBCA	False	False	False	False	False	False
PF14518	Inspect	False	False	False	False	False	False
PF14520	preLUCA	False	False	False	False	False	False
PF14521	Proteobacteria	False	False	False	False	False	False
PF14522	unclassifiable	False	False	False	False	False	False
PF14524	LBCA	False	False	False	False	False	False
PF14525	post-LBCA	False	False	False	False	False	False
PF14526	LBCA	False	False	False	False	False	False
PF14527	Terrabacteria	False	False	False	False	False	False
PF14528	LUCA	False	False	False	False	False	False
PF14530	Terrabacteria	False	False	False	False	False	False
PF14532	LBCA	False	False	False	False	False	False
PF14534	LBCA	False	False	False	False	False	False
PF14535	LBCA	False	False	False	False	False	False
PF14537	LUCA	False	False	False	False	False	False
PF14539	LBCA	False	False	False	False	False	False
PF14540	Terrabacteria	False	False	False	False	False	False
PF14542	LBCA	False	False	False	False	False	False
PF14544	LACA	False	False	False	False	False	False
PF14549	Proteobacteria	False	False	False	False	False	False
PF14551	LACA	False	False	False	False	False	False
PF14552	LBCA	False	False	False	False	False	False
PF14559	preLUCA	False	False	False	False	False	False
PF14561	post-LBCA	False	False	False	False	False	False
PF14566	LBCA	False	False	False	False	False	False
PF14567	LBCA	False	False	False	False	False	False
PF14568	LBCA	False	False	False	False	False	False
PF14572	LBCA	False	False	False	False	False	False
PF14574	LBCA	False	False	False	False	False	False
PF14578	LACA	False	False	False	False	False	False
PF14579	LBCA	False	False	False	False	False	False
PF14581	post-LBCA	False	False	False	False	False	False
PF14582	unclassifiable	False	False	False	False	False	False
PF14583	unclassifiable	False	False	False	False	False	False
PF14584	Terrabacteria	False	False	False	False	False	False
PF14587	LBCA	False	False	False	False	False	False
PF14588	LBCA	False	False	False	False	False	False
PF14592	LBCA	False	False	False	False	False	False
PF14594	Terrabacteria	False	False	False	False	False	False
PF14595	LBCA	False	False	False	False	False	False
PF14600	post-LBCA	False	False	False	False	False	False
PF14601	LACA	False	False	False	False	False	False
PF14602	LUCA	False	False	False	False	False	False
PF14605		False	True	True	False	False	False
PF14606	LBCA	False	False	False	False	False	False
PF14607	LBCA	False	False	False	False	False	False
PF14608		False	True	True	False	False	False
PF14614	FCB	False	False	False	False	False	False
PF14617		False	True	True	False	False	False
PF14620	Terrabacteria	False	False	False	False	False	False
PF14622	LACA	True	True	True	False	False	False
PF14641		False	False	False	True	True	True
PF14645		False	True	True	False	False	False
PF14657	post-LBCA	False	False	False	False	False	False
PF14659	unclassifiable	False	False	False	True	False	True
PF14667	preLUCA	False	False	False	False	False	False
PF14681	post-LBCA	False	False	False	False	False	False
PF14682	Terrabacteria	False	False	False	False	False	False
PF14683	LBCA	False	False	False	False	False	False
PF14684	LBCA	False	False	False	False	False	False
PF14685	LBCA	False	False	False	False	False	False
PF14686	LBCA	False	False	False	False	False	False
PF14689	Terrabacteria	False	False	False	False	False	False
PF14690	LBCA	False	False	False	False	False	False
PF14691	LBCA	False	False	False	False	False	False
PF14693	LBCA	False	False	False	False	False	False
PF14696	post-LBCA	False	False	False	False	False	False
PF14697	LUCA	False	False	False	False	False	False
PF14698	LBCA	False	False	False	False	False	False
PF14700		False	True	True	False	False	False
PF14703		False	True	True	False	False	False
PF14706	LBCA	False	False	False	False	False	False
PF14707	LBCA	False	False	False	False	False	False
PF14709		False	True	True	False	False	False
PF14710	post-LBCA	False	False	False	False	False	False
PF14711	post-LBCA	False	False	False	False	False	False
PF14714	Proteobacteria	False	False	False	False	False	False
PF14715	post-LBCA	False	False	False	False	False	False
PF14716	post-LBCA	False	False	False	False	False	False
PF14717	FCB	False	False	False	False	False	False
PF14718	Proteobacteria	False	False	False	False	False	False
PF14720	LBCA	False	False	False	False	False	False
PF14730	FCB	False	False	False	False	False	False
PF14734	FCB	False	False	False	False	False	False
PF14742	Inspect	False	False	False	False	False	False
PF14743	Proteobacteria	False	False	False	False	False	False
PF14748	LUCA	False	False	False	False	False	False
PF14750		True	True	True	False	False	False
PF14759	LBCA	False	False	False	False	False	False
PF14760	unclassifiable	False	False	False	False	False	False
PF14765	LBCA	False	False	False	False	False	False
PF14771	post-LBCA	False	False	False	False	False	False
PF14785	Proteobacteria	False	False	False	False	False	False
PF14789	post-LBCA	False	False	False	False	False	False
PF14790	Proteobacteria	False	False	False	False	False	False
PF14791	LBCA	False	False	False	False	False	False
PF14792	LBCA	False	False	False	False	False	False
PF14793	Proteobacteria	False	False	False	False	False	False
PF14794	Terrabacteria	False	False	False	False	False	False
PF14801	Terrabacteria	False	False	False	False	False	False
PF14803	LBCA	False	False	False	False	False	False
PF14804	post-LBCA	False	False	False	False	False	False
PF14805	LBCA	False	False	False	False	False	False
PF14810	LACA	False	False	False	False	False	False
PF14811	Euryarchaeota	False	False	False	False	False	False
PF14814	Proteobacteria	False	False	False	False	False	False
PF14815	LBCA	False	False	False	False	False	False
PF14819	Proteobacteria	False	False	False	False	False	False
PF14821	post-LBCA	False	False	False	False	False	False
PF14824	LBCA	False	False	False	False	False	False
PF14827	LBCA	False	False	False	False	False	False
PF14832	post-LBCA	False	False	False	False	False	False
PF14833	LUCA	False	False	False	False	False	False
PF14837		False	True	True	False	False	False
PF14838		False	True	True	False	False	False
PF14840	Proteobacteria	False	False	False	False	False	False
PF14841	post-LBCA	False	False	False	False	False	False
PF14842	LBCA	False	False	False	False	False	False
PF14849	post-LBCA	False	False	False	False	False	False
PF14850	Proteobacteria	False	False	False	False	False	False
PF14863	LBCA	False	False	False	False	False	False
PF14864	LBCA	False	False	False	False	False	False
PF14870	LBCA	False	False	False	False	False	False
PF14871	LBCA	False	False	False	False	False	False
PF14873	FCB	False	False	False	False	False	False
PF14882	Proteobacteria	False	False	False	False	False	False
PF14883	post-LBCA	False	False	False	False	False	False
PF14885	LBCA	False	False	False	False	False	False
PF14890	LACA	False	False	False	False	False	False
PF14891	LBCA	False	False	False	False	False	False
PF14894	TACK	False	False	False	False	False	False
PF14896	Terrabacteria	False	False	False	False	False	False
PF14897	LBCA	False	False	False	False	False	False
PF14898	Terrabacteria	False	False	False	False	False	False
PF14899	FCB	False	False	False	False	False	False
PF14902	FCB	False	False	False	False	False	False
PF14903	LBCA	False	False	False	False	False	False
PF14905	LBCA	False	False	False	False	False	False
PF14907	LUCA	False	False	False	False	False	False
PF14929		False	True	True	False	False	False
PF14938	LBCA	False	False	False	False	False	False
PF14943		True	True	True	False	False	False
PF14947	LACA	False	False	False	False	False	False
PF14955		True	True	True	False	False	False
PF14978		True	True	True	False	False	False
PF15017		False	True	True	False	False	False
PF15071	FCB	False	False	False	False	False	False
